date,ticker,indicator,rsi
2024-09-26,NVDA,RSI,53.5095
2024-09-27,NVDA,RSI,52.648
2024-09-30,NVDA,RSI,50.7623
2024-10-01,NVDA,RSI,46.4558
2024-10-02,NVDA,RSI,39.0678
2024-10-03,NVDA,RSI,47.7044
2024-10-04,NVDA,RSI,54.0505
2024-10-07,NVDA,RSI,40.2933
2024-10-08,NVDA,RSI,52.5651
2024-10-09,NVDA,RSI,56.1843
2024-10-10,NVDA,RSI,54.8472
2024-10-11,NVDA,RSI,54.8434
2024-10-14,NVDA,RSI,65.7483
2024-10-15,NVDA,RSI,66.3891
2024-10-16,NVDA,RSI,65.5056
2024-10-17,NVDA,RSI,53.9839
2024-10-18,NVDA,RSI,52.2728
2024-10-21,NVDA,RSI,53.5821
2024-10-22,NVDA,RSI,50.4442
2024-10-23,NVDA,RSI,39.9511
2024-10-24,NVDA,RSI,47.4836
2024-10-25,NVDA,RSI,57.5474
2024-10-28,NVDA,RSI,46.4808
2024-10-29,NVDA,RSI,42.2594
2024-10-30,NVDA,RSI,48.2182
2024-10-31,NVDA,RSI,48.6459
2024-11-01,NVDA,RSI,45.5947
2024-11-04,NVDA,RSI,40.054
2024-11-05,NVDA,RSI,42.0609
2024-11-06,NVDA,RSI,41.3585
2024-11-07,NVDA,RSI,43.0232
2024-11-08,NVDA,RSI,36.397
2024-11-11,NVDA,RSI,43.8297
2024-11-12,NVDA,RSI,45.9907
2024-11-13,NVDA,RSI,44.7349
2024-11-14,NVDA,RSI,39.2532
2024-11-15,NVDA,RSI,37.151
2024-11-18,NVDA,RSI,47.504
2024-11-19,NVDA,RSI,45.7657
2024-11-20,NVDA,RSI,51.0347
2024-11-21,NVDA,RSI,45.1231
2024-11-22,NVDA,RSI,47.9886
2024-11-25,NVDA,RSI,40.2934
2024-11-26,NVDA,RSI,46.3268
2024-11-27,NVDA,RSI,39.937
2024-11-28,NVDA,RSI,66.5593
2024-11-29,NVDA,RSI,65.9858
2024-12-02,NVDA,RSI,69.3336
2024-12-03,NVDA,RSI,67.2208
2024-12-04,NVDA,RSI,67.6816
2024-12-05,NVDA,RSI,77.8037
2024-12-06,NVDA,RSI,69.2335
2024-12-09,NVDA,RSI,65.0865
2024-12-10,NVDA,RSI,65.8345
2024-12-11,NVDA,RSI,68.3937
2024-12-12,NVDA,RSI,64.1498
2024-12-13,NVDA,RSI,66.8722
2024-12-16,NVDA,RSI,60.9302
2024-12-17,NVDA,RSI,56.7405
2024-12-18,NVDA,RSI,34.656
2024-12-19,NVDA,RSI,31.6382
2024-12-20,NVDA,RSI,27.207
2024-12-23,NVDA,RSI,40.192
2024-12-24,NVDA,RSI,38.1431
2024-12-25,NVDA,RSI,30.1571
2024-12-26,NVDA,RSI,32.9162
2024-12-27,NVDA,RSI,38.4798
2024-12-30,NVDA,RSI,38.4113
2024-12-31,NVDA,RSI,43.4821
2025-01-01,NVDA,RSI,48.7052
2025-01-02,NVDA,RSI,51.6867
2025-01-03,NVDA,RSI,60.1576
2025-01-06,NVDA,RSI,63.8929
2025-01-07,NVDA,RSI,61.4504
2025-01-08,NVDA,RSI,67.0625
2025-01-09,NVDA,RSI,65.3472
2025-01-10,NVDA,RSI,59.9061
2025-01-13,NVDA,RSI,47.8232
2025-01-14,NVDA,RSI,57.3582
2025-01-15,NVDA,RSI,60.601
2025-01-16,NVDA,RSI,53.1269
2025-01-17,NVDA,RSI,49.1276
2025-01-20,NVDA,RSI,46.9004
2025-01-21,NVDA,RSI,41.2083
2025-01-22,NVDA,RSI,42.5567
2025-01-23,NVDA,RSI,43.4527
2025-01-24,NVDA,RSI,48.1352
2025-01-27,NVDA,RSI,49.6495
2025-01-28,NVDA,RSI,38.7525
2025-01-29,NVDA,RSI,38.5578
2025-01-30,NVDA,RSI,35.4071
2025-01-31,NVDA,RSI,44.0377
2025-02-03,NVDA,RSI,34.3164
2025-02-04,NVDA,RSI,21.1601
2025-02-05,NVDA,RSI,30.9547
2025-02-06,NVDA,RSI,36.1024
2025-02-07,NVDA,RSI,37.5062
2025-02-10,NVDA,RSI,45.5216
2025-02-11,NVDA,RSI,41.2041
2025-02-12,NVDA,RSI,31.133
2025-02-13,NVDA,RSI,25.2335
2025-02-14,NVDA,RSI,41.7835
2025-02-17,NVDA,RSI,47.0978
2025-02-18,NVDA,RSI,39.7403
2025-02-19,NVDA,RSI,40.6619
2025-02-20,NVDA,RSI,34.3332
2025-02-21,NVDA,RSI,36.4825
2025-02-24,NVDA,RSI,44.0757
2025-02-25,NVDA,RSI,37.1996
2025-02-26,NVDA,RSI,29.9036
2025-02-27,NVDA,RSI,29.7851
2025-02-28,NVDA,RSI,26.192
2025-03-03,NVDA,RSI,22.6153
2025-03-04,NVDA,RSI,31.0751
2025-03-05,NVDA,RSI,31.5612
2025-03-06,NVDA,RSI,18.5251
2025-03-07,NVDA,RSI,26.5019
2025-03-10,NVDA,RSI,36.6312
2025-03-11,NVDA,RSI,35.519
2025-03-12,NVDA,RSI,38.5523
2025-03-13,NVDA,RSI,34.5386
2025-03-14,NVDA,RSI,32.5917
2025-03-17,NVDA,RSI,39.7685
2025-03-18,NVDA,RSI,48.1153
2025-03-19,NVDA,RSI,46.5434
2025-03-20,NVDA,RSI,49.3414
2025-03-21,NVDA,RSI,56.5521
2025-03-24,NVDA,RSI,48.0184
2025-03-25,NVDA,RSI,45.8947
2025-03-26,NVDA,RSI,52.5795
2025-03-27,NVDA,RSI,50.7566
2025-03-28,NVDA,RSI,43.3741
2025-03-31,NVDA,RSI,50.905
2025-04-01,NVDA,RSI,55.1722
2025-04-02,NVDA,RSI,60.6281
2025-04-03,NVDA,RSI,61.8912
2025-04-04,NVDA,RSI,62.2453
2025-04-07,NVDA,RSI,59.0102
2025-04-08,NVDA,RSI,57.8512
2025-04-09,NVDA,RSI,54.8349
2025-04-10,NVDA,RSI,48.6247
2025-04-11,NVDA,RSI,42.22
2025-04-14,NVDA,RSI,46.6369
2025-04-15,NVDA,RSI,43.9091
2025-04-16,NVDA,RSI,41.5557
2025-04-17,NVDA,RSI,43.2569
2025-04-18,NVDA,RSI,32.2592
2025-04-21,NVDA,RSI,24.6915
2025-04-22,NVDA,RSI,27.3614
2025-04-23,NVDA,RSI,29.297
2025-04-24,NVDA,RSI,25.6978
2025-04-25,NVDA,RSI,21.9318
2025-04-28,NVDA,RSI,29.8512
2025-04-29,NVDA,RSI,27.8521
2025-04-30,NVDA,RSI,31.2707
2025-05-01,NVDA,RSI,42.4181
2025-05-02,NVDA,RSI,49.6357
2025-05-05,NVDA,RSI,53.176
2025-05-06,NVDA,RSI,52.9214
2025-05-07,NVDA,RSI,55.3825
2025-05-08,NVDA,RSI,57.1747
2025-05-09,NVDA,RSI,88.9708
2025-05-12,NVDA,RSI,68.3221
2025-05-13,NVDA,RSI,62.3379
2025-05-14,NVDA,RSI,65.7581
2025-05-15,NVDA,RSI,60.9801
2025-05-16,NVDA,RSI,55.4077
2025-05-19,NVDA,RSI,65.259
2025-05-20,NVDA,RSI,64.634
2025-05-21,NVDA,RSI,58.2989
2025-05-22,NVDA,RSI,60.564
2025-05-23,NVDA,RSI,57.295
2025-05-26,NVDA,RSI,54.0156
2025-05-27,NVDA,RSI,43.6522
2025-05-28,NVDA,RSI,43.9138
2025-05-29,NVDA,RSI,42.7148
2025-05-30,NVDA,RSI,48.1821
2025-06-02,NVDA,RSI,45.3498
2025-06-03,NVDA,RSI,34.392
2025-06-04,NVDA,RSI,34.7596
2025-06-05,NVDA,RSI,34.1922
2025-06-06,NVDA,RSI,21.8631
2025-06-09,NVDA,RSI,33.8587
2025-06-10,NVDA,RSI,38.8874
2025-06-11,NVDA,RSI,25.0918
2025-06-12,NVDA,RSI,26.4433
2025-06-13,NVDA,RSI,26.9585
2025-06-16,NVDA,RSI,42.3726
2025-06-17,NVDA,RSI,42.2593
2025-06-18,NVDA,RSI,36.694
2025-06-19,NVDA,RSI,49.8239
2025-06-20,NVDA,RSI,50.9293
2025-06-23,NVDA,RSI,57.1248
2025-06-24,NVDA,RSI,60.9327
2025-06-25,NVDA,RSI,59.3207
2025-06-26,NVDA,RSI,58.4187
2025-06-27,NVDA,RSI,57.4403
2025-06-30,NVDA,RSI,58.1951
2025-07-01,NVDA,RSI,72.253
2025-07-02,NVDA,RSI,74.6982
2025-07-03,NVDA,RSI,75.7916
2025-07-04,NVDA,RSI,64.6662
2025-07-07,NVDA,RSI,56.3506
2025-07-08,NVDA,RSI,62.309
2025-07-09,NVDA,RSI,57.093
2025-07-10,NVDA,RSI,63.2992
2025-07-11,NVDA,RSI,66.8357
2025-07-14,NVDA,RSI,60.547
2025-07-15,NVDA,RSI,51.5755
2025-07-16,NVDA,RSI,47.7844
2025-07-17,NVDA,RSI,41.586
2025-07-18,NVDA,RSI,40.1605
2025-07-21,NVDA,RSI,42.8957
2025-07-22,NVDA,RSI,42.5429
2025-07-23,NVDA,RSI,35.0906
2025-07-24,NVDA,RSI,46.1765
2025-07-25,NVDA,RSI,49.3437
2025-07-28,NVDA,RSI,48.4193
2025-07-29,NVDA,RSI,49.4125
2025-07-30,NVDA,RSI,49.1922
2025-07-31,NVDA,RSI,42.459
2025-08-01,NVDA,RSI,42.4917
2025-08-04,NVDA,RSI,46.5265
2025-08-05,NVDA,RSI,52.4258
2025-08-06,NVDA,RSI,49.2422
2025-08-07,NVDA,RSI,54.0135
2025-08-08,NVDA,RSI,50.0135
2025-08-11,NVDA,RSI,54.0196
2025-08-12,NVDA,RSI,62.6991
2025-08-13,NVDA,RSI,50.5178
2025-08-14,NVDA,RSI,54.9518
2025-08-15,NVDA,RSI,48.2423
2025-08-18,NVDA,RSI,50.3051
2025-08-19,NVDA,RSI,56.3547
2025-08-20,NVDA,RSI,61.2931
2025-08-21,NVDA,RSI,70.7184
2025-08-22,NVDA,RSI,79.5931
2025-08-25,NVDA,RSI,76.8511
2025-08-26,NVDA,RSI,86.4841
2025-08-27,NVDA,RSI,85.7471
2025-08-28,NVDA,RSI,81.1221
2025-08-29,NVDA,RSI,74.1951
2025-09-01,NVDA,RSI,76.3525
2025-09-02,NVDA,RSI,82.3715
2025-09-03,NVDA,RSI,81.7193
2025-09-04,NVDA,RSI,83.4135
2025-09-05,NVDA,RSI,80.6461
2025-09-08,NVDA,RSI,74.4508
2025-09-09,NVDA,RSI,61.3363
2025-09-10,NVDA,RSI,58.9665
2025-09-11,NVDA,RSI,47.7782
2025-09-12,NVDA,RSI,51.5491
2025-09-15,NVDA,RSI,41.0013
2025-09-16,NVDA,RSI,41.3697
2025-09-17,NVDA,RSI,43.1372
2025-09-18,NVDA,RSI,40.2115
2025-09-19,NVDA,RSI,47.6152
2025-09-22,NVDA,RSI,35.3535
2025-09-23,NVDA,RSI,35.5868
2025-09-24,NVDA,RSI,44.3052
2025-09-25,NVDA,RSI,41.7192
2025-09-26,NVDA,RSI,42.8592
2025-09-29,NVDA,RSI,46.5827
2025-09-30,NVDA,RSI,42.2282
2025-10-01,NVDA,RSI,47.9133
2025-10-02,NVDA,RSI,53.3642
2025-10-03,NVDA,RSI,51.948
2025-10-06,NVDA,RSI,54.7515
2025-10-07,NVDA,RSI,63.9659
2025-10-08,NVDA,RSI,71.7693
2025-10-09,NVDA,RSI,62.3742
2025-10-10,NVDA,RSI,68.1245
2025-10-13,NVDA,RSI,66.5913
2025-10-14,NVDA,RSI,68.8581
2025-10-15,NVDA,RSI,74.0092
2025-10-16,NVDA,RSI,78.6753
2025-10-17,NVDA,RSI,82.345
2025-10-20,NVDA,RSI,82.208
2025-10-21,NVDA,RSI,79.4358
2025-10-22,NVDA,RSI,75.0256
2025-10-23,NVDA,RSI,82.3959
2025-10-24,NVDA,RSI,72.5863
2025-10-27,NVDA,RSI,70.7909
2025-10-28,NVDA,RSI,74.8665
2025-10-29,NVDA,RSI,75.9598
2025-10-30,NVDA,RSI,79.1941
2025-10-31,NVDA,RSI,82.0578
2025-11-03,NVDA,RSI,80.8681
2025-11-04,NVDA,RSI,76.3352
2025-11-05,NVDA,RSI,72.1588
2025-11-06,NVDA,RSI,70.9553
2025-11-07,NVDA,RSI,76.4696
2025-11-10,NVDA,RSI,78.7034
2025-11-11,NVDA,RSI,79.0521
2025-11-12,NVDA,RSI,68.8486
2025-11-13,NVDA,RSI,66.8906
2025-11-14,NVDA,RSI,60.1635
2025-11-17,NVDA,RSI,56.247
2025-11-18,NVDA,RSI,51.8647
2025-11-19,NVDA,RSI,43.287
2025-11-20,NVDA,RSI,31.0338
2025-11-21,NVDA,RSI,33.3946
2025-11-24,NVDA,RSI,36.0661
2025-11-25,NVDA,RSI,38.183
2025-11-26,NVDA,RSI,35.2877
2025-11-27,NVDA,RSI,29.155
2025-11-28,NVDA,RSI,37.3418
2025-12-01,NVDA,RSI,38.3046
2025-12-02,NVDA,RSI,40.7491
2025-12-03,NVDA,RSI,47.2813
2025-12-04,NVDA,RSI,53.5808
2025-12-05,NVDA,RSI,55.6324
2025-12-08,NVDA,RSI,65.4773
2025-12-09,NVDA,RSI,72.1098
2025-12-10,NVDA,RSI,79.1564
2025-12-11,NVDA,RSI,78.5346
2025-12-12,NVDA,RSI,74.8073
2025-12-15,NVDA,RSI,58.7444
2025-12-16,NVDA,RSI,61.466
2025-12-17,NVDA,RSI,55.1157
2025-12-18,NVDA,RSI,50.0473
2025-12-19,NVDA,RSI,53.405
2025-12-22,NVDA,RSI,56.4928
2025-12-23,NVDA,RSI,61.6652
2025-12-24,NVDA,RSI,56.6704
2025-12-25,NVDA,RSI,45.1362
2025-12-26,NVDA,RSI,43.4307
2025-12-29,NVDA,RSI,36.9788
2025-12-30,NVDA,RSI,36.0178
2025-12-31,NVDA,RSI,30.0697
2026-01-01,NVDA,RSI,29.4317
2026-01-02,NVDA,RSI,35.1607
2026-01-05,NVDA,RSI,44.6375
2026-01-06,NVDA,RSI,47.475
2026-01-07,NVDA,RSI,45.2364
2026-01-08,NVDA,RSI,48.5358
2026-01-09,NVDA,RSI,46.4689
2026-01-12,NVDA,RSI,31.3225
2026-01-13,NVDA,RSI,29.3866
2026-01-14,NVDA,RSI,35.5038
2026-01-15,NVDA,RSI,28.7983
2026-01-16,NVDA,RSI,27.5275
2026-01-19,NVDA,RSI,29.4587
2026-01-20,NVDA,RSI,36.3236
2026-01-21,NVDA,RSI,44.8667
2026-01-22,NVDA,RSI,50.1646
2026-01-23,NVDA,RSI,43.3504
2026-01-26,NVDA,RSI,40.5474
2026-01-27,NVDA,RSI,43.4824
2026-01-28,NVDA,RSI,44.0709
2026-01-29,NVDA,RSI,45.9919
2026-01-30,NVDA,RSI,49.5074
2026-02-02,NVDA,RSI,55.7207
2026-02-03,NVDA,RSI,54.6235
2026-02-04,NVDA,RSI,67.6989
2026-02-05,NVDA,RSI,70.3866
2026-02-06,NVDA,RSI,74.6531
2026-02-09,NVDA,RSI,73.2124
2026-02-10,NVDA,RSI,69.998
2026-02-11,NVDA,RSI,57.1738
2026-02-12,NVDA,RSI,56.1152
2026-02-13,NVDA,RSI,56.3444
2026-02-16,NVDA,RSI,53.5652
2026-02-17,NVDA,RSI,34.7147
2026-02-18,NVDA,RSI,44.3515
2026-02-19,NVDA,RSI,48.8882
2026-02-20,NVDA,RSI,40.364
2026-02-23,NVDA,RSI,36.013
2026-02-24,NVDA,RSI,39.6965
2026-02-25,NVDA,RSI,42.2257
2026-02-26,NVDA,RSI,37.9948
2026-02-27,NVDA,RSI,41.1472
2026-03-02,NVDA,RSI,38.3138
2026-03-03,NVDA,RSI,38.1252
2026-03-04,NVDA,RSI,34.8091
2026-03-05,NVDA,RSI,40.1161
2026-03-06,NVDA,RSI,49.4576
2026-03-09,NVDA,RSI,55.287
2026-03-10,NVDA,RSI,48.9776
2026-03-11,NVDA,RSI,47.2381
2026-03-12,NVDA,RSI,54.9374
2026-03-13,NVDA,RSI,51.3705
2026-03-16,NVDA,RSI,45.9667
2026-03-17,NVDA,RSI,49.626
2026-03-18,NVDA,RSI,58.5069
2026-03-19,NVDA,RSI,58.5724
2026-03-20,NVDA,RSI,65.2166
2026-03-23,NVDA,RSI,74.8849
2026-03-24,NVDA,RSI,82.8512
2026-03-25,NVDA,RSI,82.2012
2026-03-26,NVDA,RSI,80.1272
2026-03-27,NVDA,RSI,67.7767
2026-03-30,NVDA,RSI,69.9658
2026-03-31,NVDA,RSI,72.3798
2026-04-01,NVDA,RSI,70.7398
2026-04-02,NVDA,RSI,71.9958
2026-04-03,NVDA,RSI,75.0235
2026-04-06,NVDA,RSI,74.8896
2026-04-07,NVDA,RSI,75.3366
2026-04-08,NVDA,RSI,75.0322
2026-04-09,NVDA,RSI,74.542
2026-04-10,NVDA,RSI,73.9823
2026-04-13,NVDA,RSI,66.7643
2026-04-14,NVDA,RSI,63.8774
2026-04-15,NVDA,RSI,60.6941
2026-04-16,NVDA,RSI,63.8541
2026-04-17,NVDA,RSI,68.2884
2026-04-20,NVDA,RSI,67.1227
2026-04-21,NVDA,RSI,69.6209
2026-04-22,NVDA,RSI,69.7758
2026-04-23,NVDA,RSI,68.3916
2026-04-24,NVDA,RSI,65.1947
2026-04-27,NVDA,RSI,64.3121
2026-04-28,NVDA,RSI,58.4107
2026-04-29,NVDA,RSI,58.5189
2026-04-30,NVDA,RSI,57.9014
2026-05-01,NVDA,RSI,58.9061
2026-05-04,NVDA,RSI,66.2325
2026-05-05,NVDA,RSI,71.4776
2026-05-06,NVDA,RSI,77.8561
2026-05-07,NVDA,RSI,67.8213
2026-05-08,NVDA,RSI,69.8876
2026-05-11,NVDA,RSI,68.987
2026-05-12,NVDA,RSI,77.1256
2026-05-13,NVDA,RSI,75.615
2026-05-14,NVDA,RSI,78.3517
2026-05-15,NVDA,RSI,68.2285
2026-05-18,NVDA,RSI,62.1945
2026-05-19,NVDA,RSI,47.9717
2026-05-20,NVDA,RSI,44.7779
2026-05-21,NVDA,RSI,37.8009
2026-05-22,NVDA,RSI,33.7792
2026-05-25,NVDA,RSI,29.4157
2026-05-26,NVDA,RSI,25.0272
2026-05-27,NVDA,RSI,34.6234
2026-05-28,NVDA,RSI,28.0805
2026-05-29,NVDA,RSI,30.4195
2026-06-01,NVDA,RSI,25.1843
2026-06-02,NVDA,RSI,20.9097
2026-06-03,NVDA,RSI,20.6454
2026-06-04,NVDA,RSI,24.2904
2026-06-05,NVDA,RSI,32.3037
2026-06-08,NVDA,RSI,36.8408
2026-06-09,NVDA,RSI,36.4415
2026-06-10,NVDA,RSI,50.237
2026-06-11,NVDA,RSI,45.8751
2026-06-12,NVDA,RSI,46.2637
2026-06-15,NVDA,RSI,42.6515
2026-06-16,NVDA,RSI,31.0116
2026-06-17,NVDA,RSI,30.3762
2026-06-18,NVDA,RSI,32.0661
2026-06-19,NVDA,RSI,36.3761
2026-06-22,NVDA,RSI,50.2797
2026-06-23,NVDA,RSI,46.28
2026-06-24,NVDA,RSI,41.4055
2026-06-25,NVDA,RSI,36.8719
2026-06-26,NVDA,RSI,35.1223
2026-06-29,NVDA,RSI,31.74
2026-06-30,NVDA,RSI,20.1585
2026-07-01,NVDA,RSI,25.2971
2026-07-02,NVDA,RSI,21.0239
2026-07-03,NVDA,RSI,21.6712
2026-07-06,NVDA,RSI,36.2442
2026-07-07,NVDA,RSI,35.6266
2026-07-08,NVDA,RSI,29.6796
2026-07-09,NVDA,RSI,29.2938
2026-07-10,NVDA,RSI,31.2254
2026-07-13,NVDA,RSI,41.3903
2026-07-14,NVDA,RSI,49.0261
2026-07-15,NVDA,RSI,52.8912
2026-07-16,NVDA,RSI,53.1124
2026-07-17,NVDA,RSI,59.9835
2026-07-20,NVDA,RSI,70.8233
2026-07-21,NVDA,RSI,60.9646
2026-07-22,NVDA,RSI,59.5906
2026-07-23,NVDA,RSI,64.4005
2026-07-24,NVDA,RSI,56.3701
2026-07-27,NVDA,RSI,60.4261
2026-07-28,NVDA,RSI,64.5656
2026-07-29,NVDA,RSI,70.7187
2026-07-30,NVDA,RSI,69.8773
2026-07-31,NVDA,RSI,64.7232
2026-08-03,NVDA,RSI,54.9647
2026-08-04,NVDA,RSI,40.3952
2026-08-05,NVDA,RSI,42.7127
2026-08-06,NVDA,RSI,27.6585
2026-08-07,NVDA,RSI,27.9743
2026-08-10,NVDA,RSI,26.686
2026-08-11,NVDA,RSI,23.8982
2026-08-12,NVDA,RSI,24.8879
2026-08-13,NVDA,RSI,22.8913
2026-08-14,NVDA,RSI,21.2889
2026-08-17,NVDA,RSI,15.5792
2026-08-18,NVDA,RSI,11.0017
2026-08-19,NVDA,RSI,5.5973
2026-08-20,NVDA,RSI,6.0875
2026-08-21,NVDA,RSI,11.1444
2022-01-03,TSLA,RSI,50.0
2022-01-04,TSLA,RSI,50.0
2022-01-05,TSLA,RSI,50.0
2022-01-06,TSLA,RSI,50.0
2022-01-07,TSLA,RSI,50.0
2022-01-10,TSLA,RSI,50.0
2022-01-11,TSLA,RSI,50.0
2022-01-12,TSLA,RSI,50.0
2022-01-13,TSLA,RSI,50.0
2022-01-14,TSLA,RSI,50.0
2022-01-17,TSLA,RSI,50.0
2022-01-18,TSLA,RSI,50.0
2022-01-19,TSLA,RSI,50.0
2022-01-20,TSLA,RSI,50.0
2022-01-21,TSLA,RSI,52.6181
2022-01-24,TSLA,RSI,48.3211
2022-01-25,TSLA,RSI,50.5485
2022-01-26,TSLA,RSI,38.4513
2022-01-27,TSLA,RSI,50.3833
2022-01-28,TSLA,RSI,54.6262
2022-01-31,TSLA,RSI,57.4919
2022-02-01,TSLA,RSI,56.8998
2022-02-02,TSLA,RSI,54.2137
2022-02-03,TSLA,RSI,60.9519
2022-02-04,TSLA,RSI,62.8501
2022-02-07,TSLA,RSI,65.9374
2022-02-08,TSLA,RSI,54.0345
2022-02-09,TSLA,RSI,57.462
2022-02-10,TSLA,RSI,61.1918
2022-02-11,TSLA,RSI,73.0778
2022-02-14,TSLA,RSI,66.1846
2022-02-15,TSLA,RSI,70.1389
2022-02-16,TSLA,RSI,67.4408
2022-02-17,TSLA,RSI,63.1907
2022-02-18,TSLA,RSI,61.5954
2022-02-21,TSLA,RSI,66.3259
2022-02-22,TSLA,RSI,68.5391
2022-02-23,TSLA,RSI,69.5134
2022-02-24,TSLA,RSI,69.6753
2022-02-25,TSLA,RSI,73.7337
2022-02-28,TSLA,RSI,74.5309
2022-03-01,TSLA,RSI,67.6202
2022-03-02,TSLA,RSI,70.7714
2022-03-03,TSLA,RSI,71.8345
2022-03-04,TSLA,RSI,83.5856
2022-03-07,TSLA,RSI,83.9893
2022-03-08,TSLA,RSI,83.5061
2022-03-09,TSLA,RSI,83.7999
2022-03-10,TSLA,RSI,84.1297
2022-03-11,TSLA,RSI,77.6652
2022-03-14,TSLA,RSI,79.4877
2022-03-15,TSLA,RSI,81.2851
2022-03-16,TSLA,RSI,82.6319
2022-03-17,TSLA,RSI,84.7544
2022-03-18,TSLA,RSI,91.8243
2022-03-21,TSLA,RSI,88.6454
2022-03-22,TSLA,RSI,86.4509
2022-03-23,TSLA,RSI,78.939
2022-03-24,TSLA,RSI,76.7321
2022-03-25,TSLA,RSI,52.2415
2022-03-28,TSLA,RSI,46.3185
2022-03-29,TSLA,RSI,45.6821
2022-03-30,TSLA,RSI,55.0605
2022-03-31,TSLA,RSI,57.7858
2022-04-01,TSLA,RSI,54.8843
2022-04-04,TSLA,RSI,44.5833
2022-04-05,TSLA,RSI,47.9036
2022-04-06,TSLA,RSI,41.5661
2022-04-07,TSLA,RSI,51.7033
2022-04-08,TSLA,RSI,50.1227
2022-04-11,TSLA,RSI,54.1485
2022-04-12,TSLA,RSI,56.9439
2022-04-13,TSLA,RSI,53.6266
2022-04-14,TSLA,RSI,70.5448
2022-04-15,TSLA,RSI,76.5827
2022-04-18,TSLA,RSI,75.3497
2022-04-19,TSLA,RSI,69.6698
2022-04-20,TSLA,RSI,66.8779
2022-04-21,TSLA,RSI,67.4755
2022-04-22,TSLA,RSI,65.4443
2022-04-25,TSLA,RSI,46.0384
2022-04-26,TSLA,RSI,42.5205
2022-04-27,TSLA,RSI,31.7562
2022-04-28,TSLA,RSI,31.0834
2022-04-29,TSLA,RSI,24.7039
2022-05-02,TSLA,RSI,23.7996
2022-05-03,TSLA,RSI,23.6606
2022-05-04,TSLA,RSI,15.1266
2022-05-05,TSLA,RSI,10.8425
2022-05-06,TSLA,RSI,12.9771
2022-05-09,TSLA,RSI,23.521
2022-05-10,TSLA,RSI,25.1218
2022-05-11,TSLA,RSI,20.2543
2022-05-12,TSLA,RSI,20.5899
2022-05-13,TSLA,RSI,27.0891
2022-05-16,TSLA,RSI,34.7394
2022-05-17,TSLA,RSI,33.5163
2022-05-18,TSLA,RSI,34.6944
2022-05-19,TSLA,RSI,33.0841
2022-05-20,TSLA,RSI,34.398
2022-05-23,TSLA,RSI,36.9418
2022-05-24,TSLA,RSI,35.3832
2022-05-25,TSLA,RSI,29.9951
2022-05-26,TSLA,RSI,29.8671
2022-05-27,TSLA,RSI,13.8702
2022-05-30,TSLA,RSI,11.3198
2022-05-31,TSLA,RSI,23.7763
2022-06-01,TSLA,RSI,42.1305
2022-06-02,TSLA,RSI,38.4743
2022-06-03,TSLA,RSI,33.1504
2022-06-06,TSLA,RSI,40.109
2022-06-07,TSLA,RSI,38.2916
2022-06-08,TSLA,RSI,35.4121
2022-06-09,TSLA,RSI,33.5202
2022-06-10,TSLA,RSI,35.8684
2022-06-13,TSLA,RSI,36.9237
2022-06-14,TSLA,RSI,35.0379
2022-06-15,TSLA,RSI,27.1116
2022-06-16,TSLA,RSI,31.1966
2022-06-17,TSLA,RSI,40.9992
2022-06-20,TSLA,RSI,34.619
2022-06-21,TSLA,RSI,29.0896
2022-06-22,TSLA,RSI,29.8185
2022-06-23,TSLA,RSI,32.4763
2022-06-24,TSLA,RSI,28.3991
2022-06-27,TSLA,RSI,31.3028
2022-06-28,TSLA,RSI,33.1532
2022-06-29,TSLA,RSI,31.7502
2022-06-30,TSLA,RSI,36.7099
2022-07-01,TSLA,RSI,34.2185
2022-07-04,TSLA,RSI,34.219
2022-07-05,TSLA,RSI,41.8536
2022-07-06,TSLA,RSI,37.3689
2022-07-07,TSLA,RSI,30.7215
2022-07-08,TSLA,RSI,33.2456
2022-07-11,TSLA,RSI,34.9164
2022-07-12,TSLA,RSI,49.9127
2022-07-13,TSLA,RSI,48.4474
2022-07-14,TSLA,RSI,40.3097
2022-07-15,TSLA,RSI,40.9504
2022-07-18,TSLA,RSI,43.4334
2022-07-19,TSLA,RSI,50.8552
2022-07-20,TSLA,RSI,35.993
2022-07-21,TSLA,RSI,45.0195
2022-07-22,TSLA,RSI,43.1677
2022-07-25,TSLA,RSI,47.7419
2022-07-26,TSLA,RSI,45.6857
2022-07-27,TSLA,RSI,46.6044
2022-07-28,TSLA,RSI,42.2635
2022-07-29,TSLA,RSI,39.0543
2022-08-01,TSLA,RSI,23.6188
2022-08-02,TSLA,RSI,22.947
2022-08-03,TSLA,RSI,45.1345
2022-08-04,TSLA,RSI,42.1186
2022-08-05,TSLA,RSI,41.6996
2022-08-08,TSLA,RSI,36.1989
2022-08-09,TSLA,RSI,41.9035
2022-08-10,TSLA,RSI,39.6247
2022-08-11,TSLA,RSI,38.6383
2022-08-12,TSLA,RSI,42.1595
2022-08-15,TSLA,RSI,49.0817
2022-08-16,TSLA,RSI,41.9296
2022-08-17,TSLA,RSI,51.2239
2022-08-18,TSLA,RSI,49.1843
2022-08-19,TSLA,RSI,48.2119
2022-08-22,TSLA,RSI,47.3994
2022-08-23,TSLA,RSI,30.3707
2022-08-24,TSLA,RSI,38.3444
2022-08-25,TSLA,RSI,36.8619
2022-08-26,TSLA,RSI,46.7317
2022-08-29,TSLA,RSI,48.5241
2022-08-30,TSLA,RSI,47.5504
